"all _ image _ url","Event Date - parsed","User","Latitude","Longitude","Occurrence status assumed to be present","Coordinate precision not valid","Country inferred from coordinates","Coordinates derived from verbatim coordinates","Coordinates converted to WGS84","First of the month","First of the year","Geodetic datum assumed WGS84","Habitat incorrect for species","Identification date before occurrence date","Incomplete collection date","Invalid collection date","Coordinates are transposed","Collector name unparseable","Coordinate uncertainty not valid"
"c16a9329-57fb-42b0-9384-5dfb985063d4","2020-05-22","trevorpescott","-38.5041972574","143.7226583137","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-09","","-33.70425081","150.8742249","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2012-05-20","","-31.9630401","115.8356433","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-05-04","","-32.06390506","115.88733","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"f0bcd254-6c50-4b0c-9517-7639d9d4063e","2018-05-01","reiner","-36.3386766667","146.317015","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"d96a7b22-66f6-4dc1-b8bf-4ca225e38140","2019-05-11","","-36.655068","149.872593","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"bcb02e84-16d6-4d52-b56b-cc5f24595b19","2019-05-22","reiner","-38.5516","143.7473","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"cdc944ca-6d09-4ed0-aecf-974ea9c8e5fe","2019-05-03","mrswestbrook","-42.8876692","147.8124659","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"41b5b40d-051d-4e7c-a453-bb0fae9bd8ea","2019-05-17","reiner","-37.6854803784","145.5713920819","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","1997-05-09","","-42.76737961534434","146.05411512922046","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"ad5c2f8b-465a-4995-a32c-3c9fae4e4c90","2020-05-10","gizz","-38.226661","145.170039","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"565da1ba-4b62-46a1-98cf-dc994b529035","2018-05-13","reiner","-37.947995","145.5586388889","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-28","","-31.9445233","115.8235052","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"d886faef-4351-442c-8864-20c83e90b633","2018-05-23","","-36.688467","149.989906","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"","2000-05-06","","-41.25","147.15","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false"
"0fa05063-87c0-4c93-9138-fc61930a92b0","2020-05-10","","-34.9","138.6","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"2eca8878-6dd8-4d1c-829b-a05877329885","2020-05-29","csmallridge","-35.0724577948","138.8772748069","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"8ba82b80-84ae-4535-8cbf-73bbe34ef3de","2018-05-13","reiner","-37.8991411111","145.5805283333","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"614199a9-5737-4487-b871-9e965dcf64bf","2020-05-01","ladydawn","-38.1233298636","145.2554747835","true","false","true","false","false","true","false","true","false","false","false","false","false","false","false"
"","2013-05-04","","-37.94218","145.497852","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2012-05-14","","-31.938592","115.814891","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"659182a0-0b2c-4560-9408-1bd09d2a83a5","2020-05-17","calnais","-37.8344856452","145.1811266318","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"6ef0306e-88b0-458d-9761-d37afae25dde","2020-05-08","deborod","-35.2986595797","149.1431260393","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"36e84e9f-9fe6-4312-9aa0-f7b385288bc4","2018-05-08","numbat","-36.796895","149.944298","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-12","","-37.94218","145.497852","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1098329f-a15f-4548-8f9a-fe94e83ffdfb","2020-05-14","davidclarke","-37.92515333","145.1252445","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-26","","-31.81038068","116.0572388","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1d70db54-a5bf-46bc-87c1-b2b0d3329bd9","2020-05-17","lukewaggs","-35.0216301997","139.2282032997","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2012-05-15","","-13.5338495","131.3747506","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1706e037-7202-432b-8906-7c3f3b22513d","2016-05-26","","-35.3","149.1","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"179a8859-43d7-4039-b799-db136880c0b5","2020-05-31","","-35.2","138.7","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"b0ac3739-7938-4b3a-8d25-f1ab5c8549b7","2018-05-23","numbat","-36.688467","149.989906","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2012-05-04","","-32.05300795","115.745387","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"b0074361-05f7-41b3-b141-2e0094ad6109","2018-05-08","","-36.796895","149.944298","false","false","true","false","false","false","false","false","false","false","false","false","false","false","false"
"2af81c8a-b5b4-4a3d-9831-9f18beca63e8","2020-05-05","reiner","-37.9855313889","145.5919891852","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"7c7ffdff-a3a1-4135-b87a-746627fa4e6f","2017-05-20","","-35.1","139.3","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false"
"4fefd914-2893-457a-b989-f9fbc9f3019a","2020-05-15","reiner","-37.5283630556","145.5228055556","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1960da91-559b-4dc7-b066-ebc8e2db8766","2019-05-28","79232","-37.77573944384558","144.99228537082672","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2013-05-14","","-32.9661458","115.9411009","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-05-27","","-31.97767471","115.8182259","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"7903ad97-15bb-4c41-986d-bc1601ca0b76","2019-05-05","cygnusa","-37.364976909","144.1041737403","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"1c5fe6f5-867e-4f32-b527-e2b1b7ddb10a","2020-05-27","reiner","-37.7162541667","145.7519480556","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
"","2014-05-28","","-33.791006","150.932652","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false"
